Date,GHI,Clearsky GHI,Temperature,Pressure,Relative Humidity,Solar Zenith Angle,Wind Speed,Wind Direction,Dew Point,Precipitable Water,Clearness Index,Season
01-10-2000 07:00,133,150,26,980,15.71,76.36,2,139.4,-1,1.049,0.886666667,Post-Monsoon/Transition Period
01-10-2000 08:00,340,356,30,980,12.9,64.13,1.8,146.6,-1,1.075,0.95505618,Post-Monsoon/Transition Period
01-10-2000 09:00,527,545,34,980,10.51,52.76,1.4,158.7,-1,1.126,0.966972477,Post-Monsoon/Transition Period
01-10-2000 10:00,678,691,38,980,8.46,43.06,0.8,200.1,-1,1.167,0.981186686,Post-Monsoon/Transition Period
01-10-2000 11:00,769,779,40,980,6.68,36.46,1.1,267.6,-2,1.179,0.98716303,Post-Monsoon/Transition Period
01-10-2000 12:00,789,800,41,980,5.76,34.81,1.9,284,-4,1.15,0.98625,Post-Monsoon/Transition Period
01-10-2000 13:00,724,752,41,980,5.32,38.77,2.6,289.8,-5,1.087,0.962765957,Post-Monsoon/Transition Period
01-10-2000 14:00,620,639,41,980,5.32,46.91,3,288.3,-5,1.023,0.970266041,Post-Monsoon/Transition Period
01-10-2000 15:00,451,471,39,980,5.73,57.45,3.2,285.5,-5,1.007,0.957537155,Post-Monsoon/Transition Period
01-10-2000 16:00,242,269,37,980,6.61,69.26,3.2,284.8,-4,1.019,0.899628253,Post-Monsoon/Transition Period
01-10-2000 17:00,49,68,33,980,9.13,81.73,2.8,281,-3,1.053,0.720588235,Post-Monsoon/Transition Period
02-10-2000 07:00,131,144,27,980,18.28,76.51,1.2,314.8,1,1.585,0.909722222,Post-Monsoon/Transition Period
02-10-2000 08:00,336,346,31,980,13.53,64.3,0.8,309.1,0,1.576,0.971098266,Post-Monsoon/Transition Period
02-10-2000 09:00,525,533,36,980,10.84,52.98,1.7,306.4,0,1.589,0.984990619,Post-Monsoon/Transition Period
02-10-2000 10:00,674,678,39,980,9.23,43.34,2,298.3,0,1.593,0.994100295,Post-Monsoon/Transition Period
02-10-2000 11:00,764,765,41,980,8.25,36.81,2.2,291.8,0,1.587,0.99869281,Post-Monsoon/Transition Period
02-10-2000 12:00,785,785,41,980,7.68,35.21,2.5,289,0,1.576,1,Post-Monsoon/Transition Period
02-10-2000 13:00,711,736,41,980,7.53,39.15,2.7,289.3,0,1.558,0.966032609,Post-Monsoon/Transition Period
02-10-2000 14:00,614,623,41,980,7.75,47.26,3.1,289.8,0,1.532,0.985553772,Post-Monsoon/Transition Period
02-10-2000 15:00,446,457,39,980,8.3,57.77,3.5,291.5,0,1.507,0.975929978,Post-Monsoon/Transition Period
02-10-2000 16:00,241,259,37,980,9.21,69.55,3.8,294.5,0,1.486,0.930501931,Post-Monsoon/Transition Period
02-10-2000 17:00,49,63,34,980,11.12,82,3.6,295.7,0,1.471,0.777777778,Post-Monsoon/Transition Period
03-10-2000 07:00,132,143,27,980,17,76.66,2.3,320.4,0,1.325,0.923076923,Post-Monsoon/Transition Period
03-10-2000 08:00,333,347,32,980,12.96,64.48,2.1,314.1,0,1.323,0.959654179,Post-Monsoon/Transition Period
03-10-2000 09:00,522,536,37,980,9.83,53.19,3,306.9,0,1.296,0.973880597,Post-Monsoon/Transition Period
03-10-2000 10:00,668,682,39,980,8.6,43.61,3.2,303.2,0,1.277,0.979472141,Post-Monsoon/Transition Period
03-10-2000 11:00,759,769,41,980,7.88,37.16,3.3,300.1,0,1.267,0.986996099,Post-Monsoon/Transition Period
03-10-2000 12:00,780,788,41,980,7.5,35.6,3.4,298.8,0,1.263,0.989847716,Post-Monsoon/Transition Period
03-10-2000 13:00,725,738,42,980,7.37,39.53,3.4,299.5,0,1.259,0.982384824,Post-Monsoon/Transition Period
03-10-2000 14:00,610,624,41,980,7.58,47.6,3.5,300.7,0,1.252,0.977564103,Post-Monsoon/Transition Period
03-10-2000 15:00,441,456,40,980,8.18,58.08,3.6,302.1,0,1.259,0.967105263,Post-Monsoon/Transition Period
03-10-2000 16:00,235,256,38,980,9.23,69.84,3.5,302.9,0,1.269,0.91796875,Post-Monsoon/Transition Period
03-10-2000 17:00,45,60,34,980,11.54,82.27,3.2,299.9,0,1.282,0.75,Post-Monsoon/Transition Period
04-10-2000 07:00,126,140,28,980,20.09,76.81,0.7,14.3,3,1.405,0.9,Post-Monsoon/Transition Period
04-10-2000 08:00,330,343,33,980,13.58,64.65,0.6,333,1,1.402,0.962099125,Post-Monsoon/Transition Period
04-10-2000 09:00,519,531,37,980,10.2,53.41,1.5,303.1,0,1.389,0.97740113,Post-Monsoon/Transition Period
04-10-2000 10:00,667,676,40,980,9.03,43.89,1.8,296.6,0,1.378,0.986686391,Post-Monsoon/Transition Period
04-10-2000 11:00,756,763,41,980,8.26,37.5,1.9,292.7,0,1.368,0.990825688,Post-Monsoon/Transition Period
04-10-2000 12:00,776,782,42,980,7.75,35.99,2,290.8,0,1.357,0.992327366,Post-Monsoon/Transition Period
04-10-2000 13:00,720,732,42,980,7.55,39.92,2.1,291.1,0,1.347,0.983606557,Post-Monsoon/Transition Period
04-10-2000 14:00,605,617,41,980,7.51,47.95,2.2,295.4,0,1.335,0.980551053,Post-Monsoon/Transition Period
04-10-2000 15:00,436,450,40,980,7.89,58.39,2.2,299.5,0,1.331,0.968888889,Post-Monsoon/Transition Period
04-10-2000 16:00,229,251,38,980,8.76,70.13,2.2,301.9,0,1.326,0.912350598,Post-Monsoon/Transition Period
04-10-2000 17:00,41,57,34,980,11.31,82.55,2.1,299.7,0,1.322,0.719298246,Post-Monsoon/Transition Period
05-10-2000 07:00,120,136,28,980,17.26,76.96,2.3,146.7,1,1.735,0.882352941,Post-Monsoon/Transition Period
05-10-2000 08:00,310,336,32,980,13.4,64.83,2,146.9,0,1.762,0.922619048,Post-Monsoon/Transition Period
05-10-2000 09:00,499,521,37,980,10.43,53.63,1.8,162.4,0,1.768,0.957773512,Post-Monsoon/Transition Period
05-10-2000 10:00,646,664,40,980,8.94,44.17,1.4,178.4,0,1.764,0.972891566,Post-Monsoon/Transition Period
05-10-2000 11:00,740,750,42,980,8.31,37.85,1.2,189.6,1,1.75,0.986666667,Post-Monsoon/Transition Period
05-10-2000 12:00,764,769,42,980,8.09,36.38,1,203.8,1,1.735,0.993498049,Post-Monsoon/Transition Period
05-10-2000 13:00,714,719,42,980,8.15,40.3,0.8,223.9,1,1.721,0.993045897,Post-Monsoon/Transition Period
05-10-2000 14:00,596,605,42,980,8.39,48.3,0.7,236.8,1,1.708,0.985123967,Post-Monsoon/Transition Period
05-10-2000 15:00,425,440,40,980,8.93,58.7,0.6,248.1,1,1.665,0.965909091,Post-Monsoon/Transition Period
05-10-2000 16:00,212,244,38,980,9.96,70.41,0.5,267.9,1,1.621,0.868852459,Post-Monsoon/Transition Period
05-10-2000 17:00,37,53,34,980,14.46,82.82,0.4,292.2,3,1.571,0.698113208,Post-Monsoon/Transition Period
06-10-2000 07:00,117,136,28,980,18.5,77.11,1.7,137.3,1,1.373,0.860294118,Post-Monsoon/Transition Period
06-10-2000 08:00,307,338,32,980,14.25,65.01,1.5,134.3,1,1.393,0.908284024,Post-Monsoon/Transition Period
06-10-2000 09:00,490,523,37,980,9.94,53.85,0.5,168,0,1.436,0.936902486,Post-Monsoon/Transition Period
06-10-2000 10:00,642,667,40,980,8.15,44.45,0.7,277.9,0,1.465,0.962518741,Post-Monsoon/Transition Period
06-10-2000 11:00,745,752,41,980,7.59,38.2,1.2,293.9,0,1.472,0.990691489,Post-Monsoon/Transition Period
06-10-2000 12:00,767,770,42,980,7.36,36.77,1.5,299.1,0,1.469,0.996103896,Post-Monsoon/Transition Period
06-10-2000 13:00,713,720,41,980,7.4,40.68,1.8,301.4,0,1.462,0.990277778,Post-Monsoon/Transition Period
06-10-2000 14:00,595,605,41,980,7.64,48.64,1.9,300.2,0,1.452,0.983471074,Post-Monsoon/Transition Period
06-10-2000 15:00,419,439,39,980,8.13,59.01,1.9,299.8,0,1.419,0.954441913,Post-Monsoon/Transition Period
06-10-2000 16:00,218,241,37,980,9.01,70.7,2,301.2,0,1.381,0.904564315,Post-Monsoon/Transition Period
06-10-2000 17:00,40,50,33,980,11.58,83.08,1.9,299.3,0,1.345,0.8,Post-Monsoon/Transition Period
07-10-2000 07:00,115,132,28,980,16.98,77.26,1.8,333.7,0,1.67,0.871212121,Post-Monsoon/Transition Period
07-10-2000 08:00,308,331,32,980,12.65,65.19,1.6,324.1,0,1.7,0.930513595,Post-Monsoon/Transition Period
07-10-2000 09:00,491,516,37,980,9.19,54.08,2.4,308,0,1.712,0.951550388,Post-Monsoon/Transition Period
07-10-2000 10:00,637,658,39,980,8.07,44.74,2.5,300,0,1.716,0.968085106,Post-Monsoon/Transition Period
07-10-2000 11:00,735,743,41,980,7.5,38.55,2.4,292.7,0,1.711,0.98923284,Post-Monsoon/Transition Period
07-10-2000 12:00,758,761,41,980,7.18,37.16,2.3,287.4,-1,1.698,0.996057819,Post-Monsoon/Transition Period
07-10-2000 13:00,707,711,41,980,7.06,41.05,2.3,284.2,-1,1.677,0.994374121,Post-Monsoon/Transition Period
07-10-2000 14:00,590,597,41,980,7.33,48.98,2.2,283.3,-1,1.646,0.988274707,Post-Monsoon/Transition Period
07-10-2000 15:00,422,431,39,980,7.99,59.32,2.3,283.5,-1,1.643,0.979118329,Post-Monsoon/Transition Period
07-10-2000 16:00,212,234,37,980,9.11,70.98,2.3,284.6,0,1.641,0.905982906,Post-Monsoon/Transition Period
07-10-2000 17:00,30,46,33,980,11.76,83.35,2.2,283.6,0,1.64,0.652173913,Post-Monsoon/Transition Period
08-10-2000 07:00,120,128,28,980,18.95,77.42,1.2,350.4,2,2.017,0.9375,Post-Monsoon/Transition Period
08-10-2000 08:00,320,325,33,980,13.07,65.37,1.3,327.8,0,2.024,0.984615385,Post-Monsoon/Transition Period
08-10-2000 09:00,505,508,37,980,10.87,54.3,2.5,314.4,1,1.998,0.994094488,Post-Monsoon/Transition Period
08-10-2000 10:00,650,650,39,980,10.02,45.02,2.6,309.9,1,1.964,1,Post-Monsoon/Transition Period
08-10-2000 11:00,734,734,40,980,9.42,38.9,2.6,304.5,1,1.932,1,Post-Monsoon/Transition Period
08-10-2000 12:00,752,752,41,980,9.08,37.54,2.7,299.1,1,1.9,1,Post-Monsoon/Transition Period
08-10-2000 13:00,702,702,40,980,9.01,41.43,2.7,295,1,1.869,1,Post-Monsoon/Transition Period
08-10-2000 14:00,585,589,40,980,9.1,49.32,2.8,293.6,1,1.841,0.993208829,Post-Monsoon/Transition Period
08-10-2000 15:00,417,424,38,980,9.51,59.63,2.8,293.1,0,1.815,0.983490566,Post-Monsoon/Transition Period
08-10-2000 16:00,212,229,36,980,10.44,71.26,2.8,293.3,0,1.786,0.925764192,Post-Monsoon/Transition Period
08-10-2000 17:00,30,42,33,980,12.69,83.61,2.5,292.9,0,1.76,0.714285714,Post-Monsoon/Transition Period
09-10-2000 07:00,110,128,28,980,18.94,77.58,1.1,91.5,2,1.622,0.859375,Post-Monsoon/Transition Period
09-10-2000 08:00,315,327,33,980,12.37,65.56,0.5,108.9,0,1.583,0.963302752,Post-Monsoon/Transition Period
09-10-2000 09:00,502,512,37,980,10.1,54.53,0.5,276,0,1.53,0.98046875,Post-Monsoon/Transition Period
09-10-2000 10:00,648,656,39,980,9.06,45.31,0.8,270.8,0,1.474,0.987804878,Post-Monsoon/Transition Period
09-10-2000 11:00,735,741,41,980,8.22,39.25,1,268.2,0,1.419,0.991902834,Post-Monsoon/Transition Period
09-10-2000 12:00,753,760,41,980,7.62,37.93,1.3,270.7,0,1.368,0.990789474,Post-Monsoon/Transition Period
09-10-2000 13:00,695,709,41,980,7.28,41.81,1.6,276.3,-1,1.32,0.980253879,Post-Monsoon/Transition Period
09-10-2000 14:00,580,594,40,980,7.19,49.66,1.7,283.6,-1,1.272,0.976430976,Post-Monsoon/Transition Period
09-10-2000 15:00,412,427,39,980,7.47,59.93,1.6,291.5,-2,1.233,0.964871194,Post-Monsoon/Transition Period
09-10-2000 16:00,216,229,36,980,8.22,71.54,1.6,298.4,-2,1.196,0.943231441,Post-Monsoon/Transition Period
09-10-2000 17:00,30,41,32,980,10.95,83.87,1.3,306.4,-1,1.165,0.731707317,Post-Monsoon/Transition Period
10-10-2000 07:00,118,127,28,980,17.5,77.73,2.1,69.8,1,1.289,0.929133858,Post-Monsoon/Transition Period
10-10-2000 08:00,314,327,33,980,12.42,65.74,1.5,74.5,0,1.293,0.960244648,Post-Monsoon/Transition Period
10-10-2000 09:00,498,512,37,980,8,54.76,0.9,62.3,-2,1.31,0.97265625,Post-Monsoon/Transition Period
10-10-2000 10:00,644,655,39,980,6.9,45.59,0.4,5.2,-2,1.317,0.983206107,Post-Monsoon/Transition Period
10-10-2000 11:00,730,740,40,980,6.46,39.6,0.5,307.4,-3,1.311,0.986486486,Post-Monsoon/Transition Period
10-10-2000 12:00,748,757,41,980,6.3,38.31,0.7,298.6,-3,1.294,0.988110964,Post-Monsoon/Transition Period
10-10-2000 13:00,688,705,41,980,6.33,42.18,0.9,300,-3,1.27,0.975886525,Post-Monsoon/Transition Period
10-10-2000 14:00,575,590,40,980,6.54,50,1.2,296.9,-3,1.243,0.974576271,Post-Monsoon/Transition Period
10-10-2000 15:00,407,423,38,980,6.99,60.24,1.5,293.5,-3,1.204,0.962174941,Post-Monsoon/Transition Period
10-10-2000 16:00,210,225,36,980,7.79,71.82,1.7,292.8,-3,1.172,0.933333333,Post-Monsoon/Transition Period
10-10-2000 17:00,27,38,32,980,10.45,84.13,1.7,294.6,-2,1.143,0.710526316,Post-Monsoon/Transition Period
11-10-2000 07:00,120,126,28,980,16.87,77.89,1.1,12.9,0,1.045,0.952380952,Post-Monsoon/Transition Period
11-10-2000 08:00,311,328,32,980,9.92,65.93,0.9,356.2,-3,1.017,0.948170732,Post-Monsoon/Transition Period
11-10-2000 09:00,495,515,36,980,7.7,54.99,1.3,323.5,-3,1.011,0.961165049,Post-Monsoon/Transition Period
11-10-2000 10:00,640,659,38,980,6.81,45.88,1.2,302.9,-3,1.002,0.971168437,Post-Monsoon/Transition Period
11-10-2000 11:00,726,744,39,980,6.28,39.94,1.2,284,-4,0.992,0.975806452,Post-Monsoon/Transition Period
11-10-2000 12:00,743,761,40,980,6.01,38.69,1.4,276,-4,0.981,0.976346912,Post-Monsoon/Transition Period
11-10-2000 13:00,689,708,40,980,5.97,42.55,1.5,274.2,-4,0.972,0.973163842,Post-Monsoon/Transition Period
11-10-2000 14:00,570,591,39,980,6.15,50.34,1.6,275.9,-5,0.965,0.964467005,Post-Monsoon/Transition Period
11-10-2000 15:00,402,422,37,980,6.59,60.54,1.8,280.6,-5,0.96,0.952606635,Post-Monsoon/Transition Period
11-10-2000 16:00,210,223,35,980,7.36,72.09,1.9,287.1,-5,0.955,0.941704036,Post-Monsoon/Transition Period
11-10-2000 17:00,24,35,31,980,9.97,84.39,1.9,294.3,-4,0.954,0.685714286,Post-Monsoon/Transition Period
12-10-2000 07:00,113,124,26,980,13.59,78.05,1.8,324,-3,1.003,0.911290323,Post-Monsoon/Transition Period
12-10-2000 08:00,308,325,30,980,9.62,66.12,1.4,317.7,-5,1.003,0.947692308,Post-Monsoon/Transition Period
12-10-2000 09:00,491,512,35,980,8.13,55.22,2.2,305.2,-3,0.986,0.958984375,Post-Monsoon/Transition Period
12-10-2000 10:00,636,656,37,980,7.36,46.17,2.1,299.1,-3,0.971,0.969512195,Post-Monsoon/Transition Period
12-10-2000 11:00,722,740,38,980,6.75,40.29,2,293.4,-4,0.957,0.975675676,Post-Monsoon/Transition Period
12-10-2000 12:00,738,757,39,980,6.35,39.07,2.1,289.7,-4,0.943,0.974900925,Post-Monsoon/Transition Period
12-10-2000 13:00,682,705,39,980,6.2,42.92,2.1,289,-4,0.93,0.967375887,Post-Monsoon/Transition Period
12-10-2000 14:00,565,587,38,980,6.23,50.67,2.2,293.5,-5,0.92,0.962521295,Post-Monsoon/Transition Period
12-10-2000 15:00,397,418,37,980,6.58,60.84,2.3,299.5,-5,0.93,0.949760766,Post-Monsoon/Transition Period
12-10-2000 16:00,204,218,34,980,7.31,72.36,2.4,304.2,-5,0.939,0.935779817,Post-Monsoon/Transition Period
12-10-2000 17:00,23,33,31,980,9.34,84.65,2.4,304.9,-5,0.947,0.696969697,Post-Monsoon/Transition Period
13-10-2000 07:00,110,122,25,980,12.28,78.21,2.8,310.8,-6,0.885,0.901639344,Post-Monsoon/Transition Period
13-10-2000 08:00,305,324,28,980,9.66,66.31,2.4,303.8,-6,0.883,0.941358025,Post-Monsoon/Transition Period
13-10-2000 09:00,488,511,33,980,6.45,55.45,3.2,299.1,-8,0.868,0.954990215,Post-Monsoon/Transition Period
13-10-2000 10:00,632,655,36,980,5.09,46.46,4,296.8,-9,0.853,0.964885496,Post-Monsoon/Transition Period
13-10-2000 11:00,717,740,38,980,4.69,40.64,4.1,292.5,-9,0.838,0.968918919,Post-Monsoon/Transition Period
13-10-2000 12:00,734,757,38,980,4.49,39.45,4.1,289.7,-9,0.822,0.969616909,Post-Monsoon/Transition Period
13-10-2000 13:00,679,704,38,980,4.47,43.28,4.1,288.2,-9,0.803,0.964488636,Post-Monsoon/Transition Period
13-10-2000 14:00,560,586,38,980,4.68,51,4,289.4,-9,0.784,0.955631399,Post-Monsoon/Transition Period
13-10-2000 15:00,392,416,36,980,5.15,61.13,3.9,292.3,-9,0.783,0.942307692,Post-Monsoon/Transition Period
13-10-2000 16:00,199,216,34,980,5.93,72.63,3.8,295.3,-8,0.785,0.921296296,Post-Monsoon/Transition Period
13-10-2000 17:00,18,30,30,980,7.78,84.9,3.4,296.7,-8,0.794,0.6,Post-Monsoon/Transition Period
14-10-2000 07:00,111,122,24,980,12.73,78.38,2.3,330.7,-6,0.7,0.909836066,Post-Monsoon/Transition Period
14-10-2000 08:00,302,324,28,980,9.33,66.5,1.8,326.2,-7,0.712,0.932098765,Post-Monsoon/Transition Period
14-10-2000 09:00,484,511,33,980,7.19,55.69,2.6,316.4,-7,0.715,0.947162427,Post-Monsoon/Transition Period
14-10-2000 10:00,627,656,36,980,5.75,46.75,2.9,307.7,-7,0.712,0.955792683,Post-Monsoon/Transition Period
14-10-2000 11:00,713,740,37,980,4.96,40.99,3,299.7,-8,0.704,0.963513514,Post-Monsoon/Transition Period
14-10-2000 12:00,729,757,38,980,4.52,39.83,3.1,294.5,-9,0.691,0.963011889,Post-Monsoon/Transition Period
14-10-2000 13:00,674,704,38,980,4.36,43.65,3.1,291.1,-10,0.672,0.957386364,Post-Monsoon/Transition Period
14-10-2000 14:00,555,586,37,980,4.34,51.33,3.2,291.4,-10,0.652,0.947098976,Post-Monsoon/Transition Period
14-10-2000 15:00,388,415,36,980,4.46,61.43,3.3,294.4,-11,0.626,0.934939759,Post-Monsoon/Transition Period
14-10-2000 16:00,197,214,34,980,4.88,72.9,3.2,297.4,-11,0.605,0.920560748,Post-Monsoon/Transition Period
14-10-2000 17:00,18,28,30,980,6.31,85.15,3.1,298.9,-11,0.589,0.642857143,Post-Monsoon/Transition Period
15-10-2000 07:00,108,119,23,980,13.1,78.54,1.9,299.1,-6,0.679,0.907563025,Post-Monsoon/Transition Period
15-10-2000 08:00,299,321,27,980,9.83,66.69,1.4,298.2,-7,0.684,0.931464174,Post-Monsoon/Transition Period
15-10-2000 09:00,480,508,32,980,7.43,55.92,1.6,293.6,-7,0.692,0.94488189,Post-Monsoon/Transition Period
15-10-2000 10:00,623,652,36,980,5.72,47.04,2.3,293.8,-7,0.699,0.955521472,Post-Monsoon/Transition Period
15-10-2000 11:00,708,736,38,980,4.9,41.33,2.4,291.4,-8,0.703,0.961956522,Post-Monsoon/Transition Period
15-10-2000 12:00,722,752,39,980,4.49,40.2,2.4,290.1,-9,0.705,0.960106383,Post-Monsoon/Transition Period
15-10-2000 13:00,668,698,39,980,4.29,44.01,2.6,290.3,-9,0.706,0.957020057,Post-Monsoon/Transition Period
15-10-2000 14:00,549,579,38,980,4.39,51.66,2.8,291.2,-9,0.709,0.948186528,Post-Monsoon/Transition Period
15-10-2000 15:00,383,408,37,980,4.78,61.72,3.1,293,-9,0.721,0.93872549,Post-Monsoon/Transition Period
15-10-2000 16:00,188,208,35,980,5.55,73.16,3.2,295.1,-9,0.738,0.903846154,Post-Monsoon/Transition Period
15-10-2000 17:00,13,25,31,980,7.32,85.39,3.1,296.2,-8,0.76,0.52,Post-Monsoon/Transition Period
16-10-2000 07:00,106,116,25,980,12.56,78.71,2.6,317.9,-6,0.775,0.913793103,Post-Monsoon/Transition Period
16-10-2000 08:00,296,316,29,980,9.59,66.89,2,317.4,-6,0.769,0.936708861,Post-Monsoon/Transition Period
16-10-2000 09:00,477,503,34,980,7,56.16,2.3,309.6,-6,0.753,0.948310139,Post-Monsoon/Transition Period
16-10-2000 10:00,617,647,37,980,5.63,47.33,2.9,305.3,-7,0.738,0.953632148,Post-Monsoon/Transition Period
16-10-2000 11:00,702,730,39,980,4.87,41.68,3.1,302.2,-7,0.732,0.961643836,Post-Monsoon/Transition Period
16-10-2000 12:00,709,746,40,980,4.38,40.57,3.2,300,-8,0.742,0.950402145,Post-Monsoon/Transition Period
16-10-2000 13:00,661,691,40,980,4.14,44.37,3.3,299.4,-8,0.766,0.95658466,Post-Monsoon/Transition Period
16-10-2000 14:00,542,571,40,980,4.16,51.98,3.2,299.8,-9,0.793,0.949211909,Post-Monsoon/Transition Period
16-10-2000 15:00,378,401,39,980,4.51,62.01,3,300.1,-9,0.813,0.942643392,Post-Monsoon/Transition Period
16-10-2000 16:00,182,202,36,980,5.35,73.43,2.7,297.9,-8,0.836,0.900990099,Post-Monsoon/Transition Period
16-10-2000 17:00,13,22,32,980,7.35,85.63,2.6,292.4,-7,0.867,0.590909091,Post-Monsoon/Transition Period
17-10-2000 07:00,100,110,26,980,18.71,78.87,0.1,68.2,0,1.221,0.909090909,Post-Monsoon/Transition Period
17-10-2000 08:00,290,306,30,980,8.36,67.08,0.1,154.2,-7,1.242,0.947712418,Post-Monsoon/Transition Period
17-10-2000 09:00,473,489,34,980,6.42,56.4,0.7,286.7,-7,1.245,0.967280164,Post-Monsoon/Transition Period
17-10-2000 10:00,612,629,38,980,5.51,47.62,1.6,297.2,-6,1.249,0.972972973,Post-Monsoon/Transition Period
17-10-2000 11:00,696,711,40,980,5.14,42.02,2,297.5,-6,1.25,0.978902954,Post-Monsoon/Transition Period
17-10-2000 12:00,714,726,41,980,4.95,40.94,2.3,295.3,-6,1.247,0.983471074,Post-Monsoon/Transition Period
17-10-2000 13:00,659,673,41,980,4.97,44.72,2.5,293.3,-6,1.239,0.979197623,Post-Monsoon/Transition Period
17-10-2000 14:00,535,556,40,980,5.23,52.3,2.5,290.4,-5,1.227,0.962230216,Post-Monsoon/Transition Period
17-10-2000 15:00,374,389,39,980,5.83,62.29,2.5,286,-5,1.247,0.961439589,Post-Monsoon/Transition Period
17-10-2000 16:00,177,194,37,980,6.84,73.69,2.6,281.2,-5,1.263,0.912371134,Post-Monsoon/Transition Period
17-10-2000 17:00,11,20,32,980,8.86,85.87,2.8,277.9,-4,1.277,0.55,Post-Monsoon/Transition Period
18-10-2000 07:00,97,109,26,980,12.93,79.04,2.2,305.9,-4,1.042,0.889908257,Post-Monsoon/Transition Period
18-10-2000 08:00,290,305,30,980,9.57,67.28,1.8,302.3,-5,1.047,0.950819672,Post-Monsoon/Transition Period
18-10-2000 09:00,469,489,35,980,6.84,56.63,2.4,297.7,-6,1.043,0.959100204,Post-Monsoon/Transition Period
18-10-2000 10:00,607,630,39,980,5.47,47.91,3.1,296.6,-6,1.04,0.963492063,Post-Monsoon/Transition Period
18-10-2000 11:00,694,712,41,980,4.99,42.36,3.2,293.6,-6,1.034,0.974719101,Post-Monsoon/Transition Period
18-10-2000 12:00,710,727,41,980,4.79,41.31,3.2,290.1,-6,1.032,0.976616231,Post-Monsoon/Transition Period
18-10-2000 13:00,654,673,42,980,4.77,45.07,3.2,286.6,-6,1.034,0.971768202,Post-Monsoon/Transition Period
18-10-2000 14:00,535,555,41,980,5.01,52.62,3.2,283.3,-6,1.038,0.963963964,Post-Monsoon/Transition Period
18-10-2000 15:00,369,387,40,980,5.53,62.58,3.2,279.9,-5,1.081,0.953488372,Post-Monsoon/Transition Period
18-10-2000 16:00,177,191,37,980,6.43,73.94,3.1,275.6,-5,1.128,0.926701571,Post-Monsoon/Transition Period
18-10-2000 17:00,8,18,33,980,8.34,86.11,3,271.3,-5,1.179,0.444444444,Post-Monsoon/Transition Period
19-10-2000 07:00,98,106,26,980,21.19,79.21,0.5,309.4,2,1.083,0.924528302,Post-Monsoon/Transition Period
19-10-2000 08:00,287,302,30,980,9.72,67.48,0.4,286.5,-5,1.081,0.950331126,Post-Monsoon/Transition Period
19-10-2000 09:00,466,484,35,980,7.2,56.87,0.8,286.4,-5,1.111,0.962809917,Post-Monsoon/Transition Period
19-10-2000 10:00,606,623,39,980,5.85,48.2,1.5,292.1,-5,1.134,0.972712681,Post-Monsoon/Transition Period
19-10-2000 11:00,690,705,41,980,5.54,42.7,1.5,285.5,-5,1.147,0.978723404,Post-Monsoon/Transition Period
19-10-2000 12:00,705,719,41,980,5.49,41.67,1.5,277.1,-4,1.155,0.980528512,Post-Monsoon/Transition Period
19-10-2000 13:00,649,665,41,980,5.6,45.42,1.5,270,-4,1.161,0.97593985,Post-Monsoon/Transition Period
19-10-2000 14:00,531,548,40,980,5.79,52.94,1.5,265.5,-4,1.164,0.968978102,Post-Monsoon/Transition Period
19-10-2000 15:00,364,381,39,980,6.17,62.86,1.4,260.7,-4,1.143,0.955380577,Post-Monsoon/Transition Period
19-10-2000 16:00,172,187,36,980,7.08,74.19,1.4,254.6,-4,1.118,0.919786096,Post-Monsoon/Transition Period
19-10-2000 17:00,9,16,32,980,9.27,86.34,1.2,248.1,-4,1.091,0.5625,Post-Monsoon/Transition Period
20-10-2000 07:00,92,104,26,980,20.1,79.38,1,103.8,1,0.977,0.884615385,Post-Monsoon/Transition Period
20-10-2000 08:00,279,300,31,980,10.65,67.68,0.6,132,-3,0.976,0.93,Post-Monsoon/Transition Period
20-10-2000 09:00,458,483,36,980,7.16,57.11,0.4,254.9,-5,0.958,0.948240166,Post-Monsoon/Transition Period
20-10-2000 10:00,601,624,39,980,5.92,48.49,0.9,272.7,-5,0.938,0.963141026,Post-Monsoon/Transition Period
20-10-2000 11:00,685,707,40,980,5.5,43.04,1.3,271.4,-5,0.911,0.968882603,Post-Monsoon/Transition Period
20-10-2000 12:00,700,722,41,980,5.34,42.03,1.5,272.7,-5,0.881,0.969529086,Post-Monsoon/Transition Period
20-10-2000 13:00,644,668,41,980,5.34,45.77,1.6,274.5,-5,0.85,0.964071856,Post-Monsoon/Transition Period
20-10-2000 14:00,526,551,40,980,5.48,53.25,1.7,282.9,-5,0.825,0.954627949,Post-Monsoon/Transition Period
20-10-2000 15:00,360,382,38,980,5.9,63.13,1.9,290.9,-5,0.814,0.942408377,Post-Monsoon/Transition Period
20-10-2000 16:00,167,186,36,980,6.78,74.44,2.1,292.8,-5,0.809,0.897849462,Post-Monsoon/Transition Period
20-10-2000 17:00,7,14,31,980,8.78,86.57,2.3,289.2,-5,0.806,0.5,Post-Monsoon/Transition Period
21-10-2000 07:00,92,103,25,980,13.16,79.55,2.5,314.5,-5,0.716,0.893203883,Post-Monsoon/Transition Period
21-10-2000 08:00,280,301,29,980,9.86,67.88,1.9,304.7,-6,0.708,0.930232558,Post-Monsoon/Transition Period
21-10-2000 09:00,458,486,33,980,7.27,57.35,2.1,290.9,-6,0.684,0.942386831,Post-Monsoon/Transition Period
21-10-2000 10:00,598,629,37,980,5.62,48.78,2.8,288.5,-7,0.66,0.950715421,Post-Monsoon/Transition Period
